"UserID"|"Exposuredate"|"AdvertiserID"|"Zone"|"CreativeID"|"Creativesize"|"CreativeSizeDesc"|"DomainPlacement"|"NetworkPlacement"|"DeviceTypeID"|"CampaignID"|"CT"|"CountExposures"|"Lineitemid"
"77606123"|"20170703"|"149150893"|"generalwellness/dietnutrition"|"113363162413"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"1"|"279"|"0"|"1"|"4355319981"
"77606123"|"20170703"|"149150893"|"generalwellness/dietnutrition"|"113363162413"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"1"|"279"|"0"|"1"|"4355320539"
"78113722"|"20170703"|"149150893"|"generalwellness/general"|"113363162413"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"5"|"279"|"0"|"1"|"4355319981"
"78540534"|"20170703"|"149150893"|"generalwellness/healthyhome"|"113363162413"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"2"|"279"|"0"|"1"|"4355320539"
"78620777"|"20170703"|"149150893"|"healthyliving/recipes"|"113363162893"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"1"|"279"|"0"|"1"|"4355320539"
"78682928"|"20170703"|"149150893"|"generalwellness/dietnutrition"|"113363162413"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"1"|"279"|"0"|"1"|"4355320539"
"78841540"|"20170703"|"149150893"|"generalwellness/general"|"113363162893"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"2"|"279"|"0"|"1"|"4355320539"
"78845844"|"20170703"|"149150893"|"generalwellness/weightmanagement"|"113363162413"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"5"|"279"|"0"|"1"|"4355320542"
"78845974"|"20170703"|"149150893"|"generalwellness/dietnutrition"|"113363161693"|"300x600"|""|"Everyday Health"|"ROH"|"4"|"279"|"0"|"1"|"4355319981"
"78849457"|"20170703"|"149150893"|"mentalhealth/depression/dr"|"113363162893"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"-1"|"279"|"0"|"1"|"4355320530"
"78859078"|"20170703"|"149150893"|"generalwellness/general"|"113363162893"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"-1"|"279"|"0"|"1"|"4355319981"
"78860657"|"20170703"|"149150893"|"generalwellness/seniorhealth"|"113363162413"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"1"|"279"|"0"|"1"|"4355320539"
"79280413"|"20170703"|"149150893"|"skinhairnails/beauty"|"113363162413"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"5"|"279"|"0"|"1"|"4355319981"
"79382098"|"20170703"|"149150893"|"generalwellness/weightmanagement"|"113363162893"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"-1"|"279"|"0"|"1"|"4355320539"
"79392043"|"20170703"|"149150893"|"skinhairnails/beauty"|"113363162413"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"5"|"279"|"0"|"1"|"4355320542"
"79553222"|"20170703"|"149150893"|"generalwellness/dietnutrition"|"113363162413"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"-1"|"279"|"0"|"1"|"4355320539"
"79576423"|"20170703"|"149150893"|"generalwellness/healthyliving"|"113363162413"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"2"|"279"|"0"|"1"|"4355320539"
"79688246"|"20170703"|"149150893"|"generalwellness/recipes"|"113363161693"|"300x600"|""|"Everyday Health"|"ROH"|"-1"|"279"|"0"|"1"|"4355319981"
"79688246"|"20170703"|"149150893"|"healthyliving/recipes"|"113363162413"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"-1"|"279"|"0"|"1"|"4355320539"
"79700094"|"20170703"|"149150893"|"generalwellness/dietnutrition"|"113363162413"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"1"|"279"|"0"|"1"|"4355320539"
"600"|"20170703"|"32595013"|"generalwellness/general/dr"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"2"|"280"|"0"|"1"|"664221613"
"639"|"20170703"|"32595013"|"mouthteeth/general"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"5"|"280"|"0"|"1"|"664221493"
"752"|"20170703"|"32595013"|"generalwellness/dietnutrition"|"113337340093"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"2"|"280"|"0"|"1"|"664221613"
"56179"|"20170703"|"32595013"|"generalwellness/weightmanagement"|"113337340093"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"1"|"280"|"0"|"2"|"664221493"
"56179"|"20170703"|"32595013"|"generalwellness/weightmanagement"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"1"|"280"|"0"|"1"|"664221493"
"74692"|"20170703"|"32595013"|"generalwellness/dietnutrition"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"5"|"280"|"0"|"1"|"664221613"
"90324"|"20170703"|"32595013"|"generalwellness/weightmanagement"|"113337340093"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"-1"|"280"|"0"|"1"|"664221613"
"268648"|"20170703"|"32595013"|"generalwellness/general"|"113337340093"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"4"|"280"|"0"|"1"|"664221613"
"522964"|"20170703"|"32595013"|"generalwellness/recipes"|"113337343453"|"300x600"|""|"Everyday Health"|"ROH"|"1"|"280"|"0"|"4"|"664221493"
"522964"|"20170703"|"32595013"|"generalwellness/recipes"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"1"|"280"|"0"|"1"|"664221613"
"522964"|"20170703"|"32595013"|"generalwellness/recipes"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"1"|"280"|"0"|"3"|"664221493"
"560886"|"20170703"|"32595013"|"generalwellness/dietnutrition"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"5"|"280"|"0"|"1"|"664221613"
"614451"|"20170703"|"32595013"|"generalwellness/general"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"5"|"280"|"0"|"1"|"664221493"
"670729"|"20170703"|"32595013"|"generalwellness/healthyliving"|"113337340093"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"1"|"280"|"0"|"1"|"664221613"
"670729"|"20170703"|"32595013"|"generalwellness/healthyliving"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"1"|"280"|"0"|"1"|"664221613"
"731515"|"20170703"|"32595013"|"bonesjoints/arthritisrheumatoid"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"5"|"280"|"1"|"1"|"664221493"
"785374"|"20170703"|"32595013"|"generalwellness/general"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"2"|"280"|"0"|"1"|"664221613"
"1741015"|"20170703"|"32595013"|"generalwellness/general"|"113337340093"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"1"|"280"|"0"|"1"|"664221613"
"1741015"|"20170703"|"32595013"|"generalwellness/general"|"113337343453"|"300x600"|""|"Everyday Health"|"ROH"|"1"|"280"|"0"|"1"|"664221613"
"2727089"|"20170703"|"32595013"|"generalwellness/dietnutrition"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"5"|"280"|"0"|"2"|"664221613"
"2906310"|"20170703"|"32595013"|"digestive/diarrhea/dr"|"113337340093"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"4"|"280"|"1"|"1"|"664221493"
"5990635"|"20170703"|"32595013"|"generalwellness/weightmanagement"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"5"|"280"|"0"|"2"|"664221613"
"6132213"|"20170703"|"32595013"|"generalwellness/weightmanagement"|"113337340093"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"4"|"280"|"0"|"1"|"664221613"
"6132213"|"20170703"|"32595013"|"generalwellness/weightmanagement"|"113337343453"|"300x600"|""|"Everyday Health"|"ROH"|"4"|"280"|"0"|"1"|"664221613"
"6132213"|"20170703"|"32595013"|"generalwellness/weightmanagement"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"4"|"280"|"0"|"1"|"664221613"
"6847264"|"20170703"|"32595013"|"mentalhealth/anxiety"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"1"|"280"|"0"|"5"|"664221493"
"6847264"|"20170703"|"32595013"|"skinhairnails/beauty"|"113337340093"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"1"|"280"|"0"|"1"|"664221493"
"6847264"|"20170703"|"32595013"|"skinhairnails/beauty"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"1"|"280"|"0"|"1"|"664221493"
"8749525"|"20170703"|"32595013"|"generalwellness/general"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"5"|"280"|"0"|"1"|"664221613"
"8888844"|"20170703"|"32595013"|"cardio/hypertension/dr"|"113337340093"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"4"|"280"|"0"|"1"|"664221613"
"9390045"|"20170703"|"32595013"|"generalwellness/general"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"5"|"280"|"0"|"1"|"664221613"
"9565997"|"20170703"|"32595013"|"generalwellness/recipes"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"-1"|"280"|"0"|"1"|"664221613"
"10010475"|"20170703"|"32595013"|"generalwellness/weightmanagement"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"5"|"280"|"0"|"1"|"664221613"
"10778826"|"20170703"|"32595013"|"generalwellness/dietnutrition"|"113337340093"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"4"|"280"|"0"|"1"|"664221613"
"11282058"|"20170703"|"32595013"|"generalwellness/weightmanagement"|"113337340093"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"4"|"280"|"0"|"1"|"664221613"
"12706615"|"20170703"|"32595013"|"generalwellness/weightmanagement"|"113337340093"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"-1"|"280"|"0"|"1"|"664221613"
"12706615"|"20170703"|"32595013"|"generalwellness/weightmanagement"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"-1"|"280"|"0"|"1"|"664221613"
"13012594"|"20170703"|"32595013"|"generalwellness/dietnutrition"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"5"|"280"|"0"|"1"|"664221613"
"14160596"|"20170703"|"32595013"|"generalwellness/weightmanagement"|"113337343453"|"300x600"|""|"Everyday Health"|"ROH"|"1"|"280"|"0"|"1"|"664221613"
"14160596"|"20170703"|"32595013"|"generalwellness/weightmanagement"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"1"|"280"|"0"|"1"|"664221613"
"14674681"|"20170703"|"32595013"|"generalwellness/seniorhealth"|"113337340093"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"-1"|"280"|"0"|"1"|"664221613"
"15328526"|"20170703"|"32595013"|"generalwellness/weightmanagement"|"113337340093"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"1"|"280"|"0"|"1"|"664221613"
"15868366"|"20170703"|"32595013"|"generalwellness/general"|"113337343453"|"300x600"|""|"Everyday Health"|"ROH"|"4"|"280"|"0"|"1"|"664221613"
"16848873"|"20170703"|"32595013"|"generalwellness/weightmanagement"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"4"|"280"|"1"|"1"|"664221613"
"17223990"|"20170703"|"32595013"|"generalwellness/general"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"5"|"280"|"0"|"1"|"664221613"
"17947048"|"20170703"|"32595013"|"generalwellness/general"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"-1"|"280"|"0"|"1"|"664221613"
"18963899"|"20170703"|"32595013"|"generalwellness/weightmanagement"|"113337340093"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"4"|"280"|"0"|"1"|"664221613"
"19155327"|"20170703"|"32595013"|"skinhairnails/beauty"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"2"|"280"|"0"|"2"|"664221493"
"20542606"|"20170703"|"32595013"|"kidneysurinary/uti"|"113337340093"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"4"|"280"|"0"|"1"|"664221493"
"20542606"|"20170703"|"32595013"|"kidneysurinary/uti"|"113337343453"|"300x600"|""|"Everyday Health"|"ROH"|"4"|"280"|"0"|"1"|"664221493"
"20542606"|"20170703"|"32595013"|"kidneysurinary/uti"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"4"|"280"|"0"|"1"|"664221493"
"20682097"|"20170703"|"32595013"|"generalwellness/recipes"|"113337340093"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"4"|"280"|"0"|"2"|"664221613"
"24679434"|"20170703"|"32595013"|"generalwellness/weightmanagement"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"-1"|"280"|"0"|"1"|"664221613"
"25160829"|"20170703"|"32595013"|"generalwellness/exerciseandfitness"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"-1"|"280"|"0"|"1"|"664221613"
"25430384"|"20170703"|"32595013"|"skinhairnails/beauty"|"113337340093"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"-1"|"280"|"0"|"1"|"664221493"
"25430384"|"20170703"|"32595013"|"skinhairnails/beauty"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"-1"|"280"|"0"|"1"|"664221493"
"25994649"|"20170703"|"32595013"|"generalwellness/dietnutrition"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"5"|"280"|"0"|"3"|"664221613"
"28235492"|"20170703"|"32595013"|"generalwellness/general"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"5"|"280"|"0"|"1"|"664221613"
"28984200"|"20170703"|"32595013"|"generalwellness/dietnutrition"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"1"|"280"|"0"|"1"|"664221613"
"28984200"|"20170703"|"32595013"|"generalwellness/drugs"|"113337340093"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"1"|"280"|"0"|"2"|"664221613"
"28984200"|"20170703"|"32595013"|"generalwellness/drugs"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"1"|"280"|"0"|"2"|"664221613"
"28984200"|"20170703"|"32595013"|"generalwellness/general"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"1"|"280"|"0"|"1"|"664221613"
"28984200"|"20170703"|"32595013"|"generalwellness/weightmanagement"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"1"|"280"|"0"|"1"|"664221613"
"29283405"|"20170703"|"32595013"|"generalwellness/general"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"5"|"280"|"1"|"1"|"664221613"
"29746804"|"20170703"|"32595013"|"generalwellness/dietnutrition"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"2"|"280"|"0"|"1"|"664221613"
"30350128"|"20170703"|"32595013"|"generalwellness/weightmanagement"|"113337343453"|"300x600"|""|"Everyday Health"|"ROH"|"5"|"280"|"0"|"1"|"664221613"
"32235535"|"20170703"|"32595013"|"generalwellness/weightmanagement"|"113337343453"|"300x600"|""|"Everyday Health"|"ROH"|"1"|"280"|"0"|"2"|"664221613"
"32235535"|"20170703"|"32595013"|"generalwellness/weightmanagement"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"1"|"280"|"0"|"1"|"664221613"
"33052663"|"20170703"|"32595013"|"generalwellness/dietnutrition"|"113337340093"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"-1"|"280"|"0"|"1"|"664221613"
"34730412"|"20170703"|"32595013"|"cardio/heartattack"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"5"|"280"|"0"|"1"|"664221613"
"37070815"|"20170703"|"32595013"|"generalwellness/dietnutrition"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"5"|"280"|"0"|"2"|"664221613"
"37164109"|"20170703"|"32595013"|"generalwellness/college"|"113337340093"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"1"|"280"|"0"|"1"|"664221493"
"40222466"|"20170703"|"32595013"|"bonesjoints/arthritisrheumatoid"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"5"|"280"|"0"|"1"|"664221493"
"40376586"|"20170703"|"32595013"|"generalwellness/dietnutrition"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"4"|"280"|"0"|"1"|"664221613"
"40677909"|"20170703"|"32595013"|"skinhairnails/beauty"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"5"|"280"|"0"|"2"|"664221493"
"41233553"|"20170703"|"32595013"|"generalwellness/exerciseandfitness"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"-1"|"280"|"0"|"1"|"664221613"
"42386892"|"20170703"|"32595013"|"generalwellness/general"|"113337340093"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"1"|"280"|"0"|"1"|"664221613"
"43573849"|"20170703"|"32595013"|"skinhairnails/beauty"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"2"|"280"|"0"|"1"|"664221493"
"44240301"|"20170703"|"32595013"|"generalwellness/weightmanagement"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"5"|"280"|"0"|"1"|"664221613"
"45126514"|"20170703"|"32595013"|"generalwellness/dietnutrition"|"113337340093"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"-1"|"280"|"0"|"1"|"664221613"
"45167672"|"20170703"|"32595013"|"generalwellness/weightmanagement"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"5"|"280"|"0"|"2"|"664221493"
"45291586"|"20170703"|"32595013"|"generalwellness/healthyhome"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"2"|"280"|"0"|"1"|"664221613"
"45552962"|"20170703"|"32595013"|"generalwellness/exerciseandfitness"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"2"|"280"|"0"|"1"|"664221613"
"45764380"|"20170703"|"32595013"|"generalwellness/healthyhome"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"4"|"280"|"0"|"1"|"664221493"
"45764380"|"20170703"|"32595013"|"generalwellness/healthyhome"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"4"|"280"|"0"|"1"|"664221613"
"46033870"|"20170703"|"32595013"|"generalwellness/weightmanagement"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"2"|"280"|"0"|"1"|"664221613"
"47115974"|"20170703"|"32595013"|"generalwellness/weightmanagement"|"113337340093"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"2"|"280"|"0"|"2"|"664221613"
"47115974"|"20170703"|"32595013"|"generalwellness/weightmanagement"|"113337343453"|"300x600"|""|"Everyday Health"|"ROH"|"2"|"280"|"0"|"1"|"664221613"
"47372508"|"20170703"|"32595013"|"generalwellness/general"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"2"|"280"|"0"|"1"|"664221613"
"47603751"|"20170703"|"32595013"|"generalwellness/dietnutrition"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"5"|"280"|"0"|"1"|"664221613"
"47960459"|"20170703"|"32595013"|"generalwellness/general"|"113337340093"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"-1"|"280"|"0"|"1"|"664221613"
"47960459"|"20170703"|"32595013"|"generalwellness/weightmanagement"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"-1"|"280"|"0"|"1"|"664221613"
"48443493"|"20170703"|"32595013"|"generalwellness/dietnutrition"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"-1"|"280"|"0"|"1"|"664221613"
"48443493"|"20170703"|"32595013"|"generalwellness/weightmanagement"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"-1"|"280"|"0"|"2"|"664221613"
"48947052"|"20170703"|"32595013"|"generalwellness/weightmanagement"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"2"|"280"|"0"|"1"|"664221613"
"49148784"|"20170703"|"32595013"|"generalwellness/dietnutrition"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"5"|"280"|"0"|"1"|"664221613"
"49180830"|"20170703"|"32595013"|"generalwellness/dietnutrition"|"113337340093"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"-1"|"280"|"0"|"1"|"664221493"
"49180830"|"20170703"|"32595013"|"generalwellness/dietnutrition"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"-1"|"280"|"0"|"1"|"664221493"
"49322510"|"20170703"|"32595013"|"generalwellness/healthyhome"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"2"|"280"|"0"|"1"|"664221613"
"49432604"|"20170703"|"32595013"|"generalwellness/dietnutrition"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"-1"|"280"|"0"|"1"|"664221613"
"49529635"|"20170703"|"32595013"|"generalwellness/dietnutrition"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"5"|"280"|"0"|"1"|"664221613"
"49790927"|"20170703"|"32595013"|"generalwellness/dietnutrition"|"113337340093"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"-1"|"280"|"0"|"1"|"664221613"
"50533490"|"20170703"|"32595013"|"generalwellness/exerciseandfitness"|"113337343453"|"300x600"|""|"Everyday Health"|"ROH"|"1"|"280"|"0"|"1"|"664221613"
"51322091"|"20170703"|"32595013"|"generalwellness/dietnutrition"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"5"|"280"|"0"|"1"|"664221613"
"51830327"|"20170703"|"32595013"|"generalwellness/alternativemeds"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"-1"|"280"|"0"|"1"|"664221613"
"51976466"|"20170703"|"32595013"|"skinhairnails/beauty"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"5"|"280"|"0"|"2"|"664221493"
"52024098"|"20170703"|"32595013"|"cardio/hypertension"|"113337340093"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"4"|"280"|"0"|"1"|"664221613"
"52024098"|"20170703"|"32595013"|"cardio/hypertension"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"4"|"280"|"0"|"2"|"664221613"
"52029202"|"20170703"|"32595013"|"generalwellness/general"|"113337340093"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"1"|"280"|"0"|"1"|"664221613"
"52029202"|"20170703"|"32595013"|"generalwellness/general"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"1"|"280"|"0"|"1"|"664221613"
"52029202"|"20170703"|"32595013"|"generalwellness/healthyhome"|"113337340093"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"1"|"280"|"0"|"1"|"664221613"
"52181303"|"20170703"|"32595013"|"generalwellness/dietnutrition"|"113337343453"|"300x600"|""|"Everyday Health"|"ROH"|"-1"|"280"|"0"|"1"|"664221613"
"52384420"|"20170703"|"32595013"|"generalwellness/healthyhome"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"-1"|"280"|"0"|"1"|"664221613"
"52417236"|"20170703"|"32595013"|"generalwellness/weightmanagement"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"5"|"280"|"0"|"1"|"664221613"
"52636686"|"20170703"|"32595013"|"generalwellness/recipes"|"113337340093"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"2"|"280"|"0"|"1"|"664221613"
"52732125"|"20170703"|"32595013"|"generalwellness/weightmanagement"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"5"|"280"|"0"|"1"|"664221613"
"53177755"|"20170703"|"32595013"|"digestive/general"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"-1"|"280"|"0"|"2"|"664221493"
"53247279"|"20170703"|"32595013"|"generalwellness/recipes"|"113337340093"|"728x90"|"Leaderboard"|"Everyday Health"|"ROH"|"4"|"280"|"0"|"1"|"664221613"
"53247279"|"20170703"|"32595013"|"generalwellness/recipes"|"113337343693"|"300x250"|"Big Box"|"Everyday Health"|"ROH"|"4"|"280"|"0"|"1"|"664221613"
"14824648"|"20170703"|"23322253"|"cs/farxiga"|"113311618093"|"300x600"|""|"Everyday Health"|"CustomCenter"|"4"|"240"|"0"|"1"|"612161053"
"49832467"|"20170703"|"23322253"|"cs/farxiga"|"113311618093"|"300x600"|""|"Everyday Health"|"CustomCenter"|"1"|"240"|"0"|"1"|"612161053"
"49832467"|"20170703"|"23322253"|"cs/farxiga"|"113311623133"|"728x90"|"Leaderboard"|"Everyday Health"|"CustomCenter"|"1"|"240"|"0"|"1"|"612161053"
"52829497"|"20170703"|"23322253"|"cs/farxiga"|"113311618093"|"300x600"|""|"Everyday Health"|"CustomCenter"|"4"|"240"|"0"|"1"|"612161053"
"52829497"|"20170703"|"23322253"|"cs/farxiga"|"113311623133"|"728x90"|"Leaderboard"|"Everyday Health"|"CustomCenter"|"4"|"240"|"0"|"1"|"612161053"
"52995007"|"20170703"|"23322253"|"cs/farxiga"|"113311617373"|"970x90"|""|"Everyday Health"|"CustomCenter"|"1"|"240"|"0"|"1"|"612161053"
"52995007"|"20170703"|"23322253"|"cs/farxiga"|"113311624333"|"300x600"|""|"Everyday Health"|"CustomCenter"|"1"|"240"|"0"|"1"|"612161053"
"55465369"|"20170703"|"23322253"|"cs/farxiga"|"113311619293"|"300x250"|"Big Box"|"Everyday Health"|"CustomCenter"|"4"|"240"|"0"|"1"|"612161053"
"55465369"|"20170703"|"23322253"|"cs/farxiga"|"113311624813"|"728x90"|"Leaderboard"|"Everyday Health"|"CustomCenter"|"4"|"240"|"0"|"1"|"612161053"
"57589207"|"20170703"|"23322253"|"cs/farxiga"|"113311618093"|"300x600"|""|"Everyday Health"|"CustomCenter"|"5"|"240"|"0"|"1"|"612161053"
"57589207"|"20170703"|"23322253"|"cs/farxiga"|"113311619293"|"300x250"|"Big Box"|"Everyday Health"|"CustomCenter"|"5"|"240"|"0"|"1"|"612161053"
"57589207"|"20170703"|"23322253"|"cs/farxiga"|"113340191053"|"320x50"|""|"Everyday Health"|"CustomCenter"|"5"|"240"|"0"|"1"|"612161053"
"58427743"|"20170703"|"23322253"|"cs/farxiga"|"113311617373"|"970x90"|""|"Everyday Health"|"CustomCenter"|"1"|"240"|"0"|"1"|"612161053"
"58427743"|"20170703"|"23322253"|"cs/farxiga"|"113311619293"|"300x250"|"Big Box"|"Everyday Health"|"CustomCenter"|"1"|"240"|"0"|"1"|"612161053"
"60621773"|"20170703"|"23322253"|"cs/farxiga"|"113311618093"|"300x600"|""|"Everyday Health"|"CustomCenter"|"-1"|"240"|"0"|"1"|"612161053"
"61200831"|"20170703"|"23322253"|"cs/farxiga"|"113311624573"|"300x250"|"Big Box"|"Everyday Health"|"CustomCenter"|"2"|"240"|"0"|"1"|"612161053"
"61200831"|"20170703"|"23322253"|"cs/farxiga"|"113340191053"|"320x50"|""|"Everyday Health"|"CustomCenter"|"2"|"240"|"0"|"1"|"612161053"
